Scenario,GlobalPlanner,LocalPlanner,SweepParam,InflationFactor,PedCount,Seed,Status,Time(s),Distance(m),Smoothness(rad),CPU(%),Memory(%),Memory(MiB),TotalRAM(GiB)
dynamic,astar,apf,default,0.7,5,2062907668,SUCCESS,41.2443,13.4534,22.3384,13.20,0.16,50.71,31.28
dynamic,astar,apf,default,0.7,5,2062907669,SUCCESS,26.0077,9.3335,6.6489,7.62,0.13,41.40,31.28
dynamic,astar,apf,default,0.7,5,2062907670,SUCCESS,74.6785,24.7427,54.8453,13.33,0.14,43.95,31.28
dynamic,astar,apf,default,0.7,5,2062907671,FAILURE,180.0028,12.5751,1825.1760,6.86,0.13,41.52,31.28
dynamic,astar,apf,default,0.7,5,2062907672,SUCCESS,25.2170,8.0281,14.1773,7.29,0.13,41.53,31.28
dynamic,astar,apf,default,0.7,5,2062907673,SUCCESS,21.1434,7.2112,14.7467,8.93,0.15,49.19,31.28
dynamic,astar,apf,default,0.7,5,2062907674,SUCCESS,20.0091,7.1965,6.6460,7.14,0.13,41.45,31.28
dynamic,astar,apf,default,0.7,5,2062907675,SUCCESS,63.9269,21.4341,33.8367,14.73,0.14,43.70,31.28
dynamic,astar,apf,default,0.7,5,2062907676,SUCCESS,59.8363,14.7392,93.6640,7.95,0.13,42.23,31.28
dynamic,astar,apf,default,0.7,5,2062907677,SUCCESS,56.2086,18.7709,41.2119,10.70,0.14,43.32,31.28
dynamic,astar,apf,default,0.7,5,2062907678,SUCCESS,38.5861,12.6645,15.7282,9.23,0.13,42.42,31.28
dynamic,astar,apf,default,0.7,5,2062907679,SUCCESS,33.2371,11.4456,15.6062,7.29,0.13,41.41,31.28
dynamic,astar,apf,default,0.7,5,2062907680,SUCCESS,55.2380,19.1707,26.5148,16.15,0.14,44.48,31.28
dynamic,astar,apf,default,0.7,5,2062907681,SUCCESS,35.4162,11.1067,28.7626,7.37,0.13,41.65,31.28
dynamic,astar,apf,default,0.3,10,1096899052,SUCCESS,58.3322,12.3692,14.3567,10.04,0.14,44.71,31.28
dynamic,astar,apf,default,0.3,10,1096899053,SUCCESS,87.5086,17.8632,24.0198,6.74,0.13,43.01,31.28
dynamic,astar,apf,default,0.3,10,1096899054,FAILURE,180.0027,30.8485,340.4801,15.58,0.14,46.35,31.28
dynamic,astar,apf,default,0.3,10,1096899055,FAILURE,105.0602,0.1808,38.2376,37.06,0.14,45.82,31.28
dynamic,astar,apf,default,0.3,10,1096899056,FAILURE,101.7576,0.1770,27.9834,34.32,0.14,45.37,31.28
dynamic,astar,apf,default,0.3,10,1096899057,SUCCESS,140.2093,32.0429,19.8214,5.94,0.13,42.48,31.28
dynamic,astar,apf,default,0.3,10,1096899058,FAILURE,83.7745,0.1942,28.6757,4.74,0.13,40.29,31.28
dynamic,astar,apf,default,0.3,10,1096899059,FAILURE,107.7606,0.1650,26.9048,35.94,0.14,45.73,31.28
dynamic,astar,apf,default,0.3,10,1096899060,FAILURE,110.0310,0.2711,55.5762,35.55,0.14,45.55,31.28
dynamic,astar,apf,default,0.3,10,1096899061,FAILURE,104.7805,0.2178,40.8203,36.86,0.14,45.98,31.28
dynamic,astar,apf,default,0.3,10,1096899062,FAILURE,180.0086,26.2347,691.5408,5.25,0.13,42.16,31.28
dynamic,astar,apf,default,0.3,10,1096899063,SUCCESS,166.0736,36.6092,44.0016,6.60,0.13,43.03,31.28
dynamic,astar,apf,default,0.3,10,1096899064,SUCCESS,70.5871,12.8968,55.6829,5.77,0.13,41.97,31.28
dynamic,astar,apf,default,0.3,10,1096899065,SUCCESS,76.4676,16.8915,10.0669,6.07,0.13,41.92,31.28
dynamic,astar,apf,default,0.3,10,1096899066,FAILURE,180.0027,24.8179,760.9172,8.61,0.14,46.30,31.28
dynamic,astar,apf,default,0.3,10,1096899067,FAILURE,92.0505,0.1635,27.2513,16.25,0.14,46.15,31.28
dynamic,astar,apf,default,0.3,10,1096899068,FAILURE,100.0719,0.6212,87.1868,23.83,0.14,45.82,31.28
dynamic,astar,apf,default,0.3,10,1096899069,FAILURE,180.0045,32.6991,122.1347,20.62,0.14,46.15,31.28
dynamic,astar,apf,default,0.3,10,1096899070,SUCCESS,147.4927,29.5299,80.5281,10.12,0.14,45.38,31.28
dynamic,astar,apf,default,0.3,10,1096899071,SUCCESS,42.2173,8.8088,11.9289,5.94,0.14,45.39,31.28
dynamic,astar,apf,default,0.3,10,1096899072,FAILURE,106.7040,0.1647,26.7386,37.56,0.14,45.34,31.28
dynamic,astar,apf,default,0.3,10,1096899073,SUCCESS,132.2615,27.1404,35.6049,9.11,0.14,46.21,31.28
dynamic,astar,apf,default,0.3,10,1096899074,SUCCESS,135.8686,28.5240,31.1778,10.34,0.14,43.95,31.28
dynamic,astar,apf,default,0.3,10,1096899075,FAILURE,104.3858,0.1646,26.7168,34.71,0.14,45.59,31.28
dynamic,astar,apf,default,0.3,10,1096899076,SUCCESS,174.8057,39.3001,33.0850,6.62,0.13,43.11,31.28
dynamic,astar,apf,default,0.3,10,1096899077,FAILURE,102.3930,0.2388,37.4495,33.72,0.14,45.61,31.28
dynamic,astar,apf,default,0.3,10,1096899078,SUCCESS,134.5964,24.3288,79.2359,7.91,0.14,46.32,31.28
dynamic,astar,apf,default,0.3,10,1096899079,FAILURE,104.2792,0.1650,26.8496,35.70,0.14,45.05,31.28
dynamic,astar,apf,default,0.3,10,1096899080,FAILURE,107.0451,0.1645,26.8300,35.65,0.13,42.30,31.28
dynamic,astar,dwa,default,0.3,3,47453701,FAILURE,49.0044,0.1647,26.4096,53.00,0.15,46.60,31.28
dynamic,astar,dwa,default,0.3,3,47453702,FAILURE,49.0523,0.1678,29.9768,53.46,0.15,46.51,31.28
dynamic,astar,dwa,default,0.3,3,47453703,SUCCESS,61.6242,16.9195,39.1263,29.80,0.15,47.88,31.28
dynamic,astar,dwa,default,0.3,3,47453704,FAILURE,43.8970,0.1839,41.1924,14.34,0.13,41.38,31.28
dynamic,astar,dwa,default,0.3,3,47453705,FAILURE,49.7241,0.1772,28.0336,54.43,0.14,46.38,31.28
dynamic,astar,dwa,default,0.3,3,47453706,FAILURE,49.8799,0.1696,27.4539,54.02,0.15,47.08,31.28
dynamic,astar,dwa,default,0.3,3,47453707,SUCCESS,91.8806,23.1049,143.3722,23.14,0.14,44.82,31.28
dynamic,astar,dwa,default,0.3,3,47453708,SUCCESS,110.9639,27.2286,98.5767,23.92,0.15,47.63,31.28
dynamic,astar,dwa,default,0.3,3,47453709,SUCCESS,78.4617,24.4136,35.3136,23.82,0.14,43.57,31.28
dynamic,astar,dwa,default,0.3,3,47453710,FAILURE,50.1426,0.2175,40.7060,53.56,0.14,46.23,31.28
dynamic,astar,dwa,default,0.3,3,47453711,SUCCESS,113.5737,32.8364,15.0642,32.74,0.15,47.36,31.28
dynamic,astar,dwa,default,0.3,3,47453712,FAILURE,49.3244,0.1788,30.0168,53.50,0.15,47.02,31.28
dynamic,astar,dwa,default,0.3,3,47453713,FAILURE,49.9925,0.1639,26.5102,53.66,0.15,47.54,31.28
dynamic,astar,dwa,default,0.3,3,47453714,SUCCESS,76.8418,13.8214,174.0946,19.23,0.14,43.95,31.28
dynamic,astar,dwa,default,0.3,3,47453715,SUCCESS,101.4889,24.9599,57.5978,27.29,0.15,47.52,31.28
dynamic,astar,dwa,default,0.3,3,47453716,SUCCESS,28.3877,6.5132,30.7551,16.41,0.13,42.56,31.28
dynamic,astar,dwa,default,0.3,3,47453717,SUCCESS,32.6022,9.0169,18.7728,20.03,0.13,42.78,31.28
dynamic,astar,dwa,default,0.3,3,47453718,SUCCESS,108.7501,26.7537,53.8526,25.70,0.15,47.70,31.28
dynamic,astar,dwa,default,0.3,3,47453719,SUCCESS,67.9446,19.4358,63.5804,20.50,0.14,43.62,31.28
dynamic,astar,dwa,default,0.3,3,47453720,FAILURE,44.7917,0.1632,26.8193,11.76,0.13,42.01,31.28
dynamic,astar,dwa,default,0.3,3,47453721,FAILURE,49.0139,0.2853,37.2775,50.63,0.15,47.54,31.28
dynamic,astar,dwa,default,0.3,3,47453722,SUCCESS,26.0680,7.3845,12.6735,20.71,0.13,42.82,31.28
dynamic,astar,dwa,default,0.3,3,47453723,FAILURE,49.5277,0.1662,26.9710,47.50,0.15,46.61,31.28
dynamic,astar,dwa,default,0.3,3,47453724,FAILURE,44.7757,0.1762,27.8335,6.74,0.13,41.46,31.28
dynamic,astar,dwa,default,0.3,3,47453725,FAILURE,45.4299,0.1640,26.2600,6.75,0.13,41.37,31.28
dynamic,astar,dwa,default,0.3,3,47453726,FAILURE,45.9828,0.2013,32.9193,7.20,0.13,41.67,31.28
dynamic,astar,dwa,default,0.3,3,47453727,SUCCESS,98.7579,27.5917,22.2850,34.05,0.15,46.85,31.28
dynamic,astar,dwa,default,0.3,3,47453728,FAILURE,49.8768,0.1639,26.3866,53.32,0.15,46.47,31.28
dynamic,astar,dwa,default,0.3,3,47453729,FAILURE,51.6476,0.2185,35.3283,53.78,0.15,47.16,31.28
dynamic,astar,dwa,default,0.3,3,47453730,FAILURE,180.0029,36.9746,315.9677,37.59,0.15,47.40,31.28
dynamic,astar,dwa,default,0.3,3,47453731,SUCCESS,42.4030,13.2473,28.5450,24.97,0.15,47.09,31.28
dynamic,astar,dwa,default,0.3,3,47453732,SUCCESS,70.8947,17.8751,84.7517,23.85,0.14,45.78,31.28
dynamic,astar,dwa,default,0.3,3,47453733,FAILURE,50.2609,0.1773,28.4098,53.08,0.14,46.44,31.28
dynamic,astar,dwa,default,0.3,3,47453734,FAILURE,49.2699,0.1660,26.9421,52.38,0.15,46.62,31.28
dynamic,astar,dwa,default,0.3,3,47453735,SUCCESS,27.3340,9.2545,10.5138,33.33,0.15,47.77,31.28
dynamic,astar,dwa,default,0.3,3,47453736,SUCCESS,140.0470,34.3411,91.4576,29.97,0.15,47.47,31.28
dynamic,astar,dwa,default,0.3,3,47453737,FAILURE,49.6288,0.1767,27.9671,52.63,0.14,46.44,31.28
dynamic,astar,dwa,default,0.3,3,47453738,SUCCESS,146.9593,36.8273,49.5163,33.38,0.15,48.11,31.28
dynamic,astar,dwa,default,0.3,3,47453739,FAILURE,51.8319,0.1757,28.4287,54.09,0.15,47.02,31.28
dynamic,astar,dwa,default,0.3,3,47453740,SUCCESS,61.4396,19.4812,71.3412,24.62,0.14,43.91,31.28
dynamic,astar,dwa,default,0.5,3,1111275824,SUCCESS,59.5156,17.4290,4.9886,21.49,0.13,42.93,31.28
dynamic,astar,dwa,default,0.5,3,1111275825,FAILURE,50.6271,0.1759,21.6835,54.85,0.15,49.22,31.28
dynamic,astar,dwa,default,0.5,3,1111275826,SUCCESS,55.6677,12.7519,106.0742,22.86,0.14,43.39,31.28
dynamic,astar,dwa,default,0.5,3,1111275827,SUCCESS,75.7674,11.5311,146.6132,15.66,0.13,43.19,31.28
dynamic,astar,dwa,default,0.5,3,1111275828,SUCCESS,32.6895,10.4158,7.0062,23.36,0.13,42.99,31.28
dynamic,astar,dwa,default,0.5,3,1111275829,SUCCESS,27.5718,10.1716,8.5796,23.24,0.14,43.34,31.28
dynamic,astar,dwa,default,0.5,3,1111275830,SUCCESS,49.1001,11.5524,85.4559,22.82,0.14,44.67,31.28
dynamic,astar,dwa,default,0.5,3,1111275831,SUCCESS,39.8885,9.6171,29.9246,19.47,0.13,43.14,31.28
dynamic,astar,dwa,default,0.5,3,1111275832,SUCCESS,71.2261,14.9774,113.9921,21.71,0.16,50.30,31.28
dynamic,astar,dwa,default,0.5,3,1111275833,FAILURE,180.0029,2.3905,1563.8935,9.60,0.14,43.34,31.28
dynamic,astar,dwa,default,0.5,3,1111275834,SUCCESS,42.3744,10.0168,59.0775,25.74,0.16,50.67,31.28
dynamic,astar,dwa,default,0.5,3,1111275835,FAILURE,129.7988,3.4449,1122.1801,21.89,0.14,44.25,31.28
dynamic,astar,dwa,default,0.5,3,1111275836,SUCCESS,25.4207,7.7150,33.5053,21.24,0.13,43.18,31.28
dynamic,astar,dwa,default,0.5,3,1111275837,FAILURE,51.5592,0.1755,28.6390,54.35,0.15,49.30,31.28
dynamic,astar,dwa,default,0.5,3,1111275838,SUCCESS,36.7647,11.8937,27.7186,24.36,0.15,49.38,31.28
dynamic,astar,dwa,default,0.5,3,1111275839,SUCCESS,51.2409,16.1791,18.2264,22.13,0.14,43.77,31.28
dynamic,astar,dwa,default,0.5,3,1111275840,SUCCESS,50.2689,14.9959,12.4122,24.68,0.14,44.01,31.28
dynamic,astar,dwa,default,0.5,3,1111275841,SUCCESS,35.5682,10.3505,18.3556,24.79,0.16,50.65,31.28
dynamic,astar,dwa,default,0.5,3,1111275842,SUCCESS,46.5694,14.2628,56.1903,22.73,0.14,43.53,31.28
dynamic,astar,dwa,default,0.5,3,1111275843,SUCCESS,57.0489,16.6176,8.8619,21.37,0.14,43.55,31.28
dynamic,astar,dwa,default,0.5,3,1111275844,SUCCESS,34.6026,12.9452,8.2108,24.49,0.14,43.58,31.28
dynamic,astar,dwa,default,0.5,3,1111275845,FAILURE,180.0032,13.3448,902.1294,12.10,0.14,44.41,31.28
dynamic,astar,dwa,default,0.5,3,1111275846,FAILURE,55.3177,0.1761,27.6854,55.42,0.15,49.62,31.28
dynamic,astar,dwa,default,0.5,3,1111275847,SUCCESS,14.6650,5.5460,9.3533,22.96,0.13,42.85,31.28
dynamic,astar,dwa,default,0.5,3,1111275848,SUCCESS,56.4990,14.4363,40.5948,23.33,0.14,43.72,31.28
dynamic,astar,dwa,default,0.5,3,1111275849,SUCCESS,30.8034,10.6201,17.2888,24.47,0.14,43.41,31.28
dynamic,astar,dwa,default,0.5,3,1111275850,SUCCESS,37.3026,9.0060,24.3518,40.20,0.16,49.96,31.28
dynamic,astar,dwa,default,0.5,3,1111275851,FAILURE,180.0033,21.7655,1314.3369,18.29,0.14,44.22,31.28
dynamic,astar,dwa,default,0.5,3,1111275852,FAILURE,115.6541,9.1419,617.3620,12.77,0.15,48.84,31.28
dynamic,astar,dwa,default,0.5,3,1111275853,SUCCESS,72.5780,19.4567,41.5402,20.42,0.14,45.50,31.28
dynamic,astar,dwa,default,0.5,3,1111275854,SUCCESS,56.4843,16.5492,34.1884,24.60,0.14,44.90,31.28
dynamic,astar,dwa,default,0.5,3,1111275855,SUCCESS,70.4587,22.1016,67.4309,25.63,0.14,43.93,31.28
dynamic,astar,dwa,default,0.5,3,1111275856,SUCCESS,93.6636,27.0184,42.9986,31.69,0.14,45.52,31.28
dynamic,astar,dwa,default,0.5,3,1111275857,SUCCESS,33.3853,7.4472,15.7597,20.77,0.15,49.64,31.28
dynamic,astar,dwa,default,0.5,3,1111275858,SUCCESS,71.7362,17.9811,53.3611,21.29,0.14,43.37,31.28
dynamic,astar,dwa,default,0.5,3,1111275859,SUCCESS,42.0096,11.0989,40.7117,19.80,0.14,43.41,31.28
dynamic,astar,dwa,default,0.5,3,1111275860,SUCCESS,58.7607,18.3010,12.6768,26.28,0.14,44.01,31.28
dynamic,astar,dwa,default,0.5,3,1111275861,FAILURE,139.3273,5.9212,789.9877,11.57,0.14,44.06,31.28
dynamic,astar,dwa,default,0.5,3,1111275862,FAILURE,51.9420,0.1659,26.9480,54.88,0.15,49.40,31.28
dynamic,astar,dwa,default,0.5,3,1111275863,FAILURE,124.6184,2.4244,776.6217,8.67,0.13,43.19,31.28
dynamic,astar,dwa,default,0.7,3,2116477448,FAILURE,180.0027,2.5956,1237.3887,8.87,0.13,42.69,31.28
dynamic,astar,dwa,default,0.7,3,2116477449,SUCCESS,28.2174,8.5656,8.6461,20.63,0.13,43.16,31.28
dynamic,astar,dwa,default,0.7,3,2116477450,FAILURE,180.0026,6.4852,738.5054,22.26,0.16,52.34,31.28
dynamic,astar,dwa,default,0.7,3,2116477451,FAILURE,180.0028,3.6018,1705.4075,9.77,0.13,42.46,31.28
dynamic,astar,dwa,default,0.7,3,2116477452,SUCCESS,35.6969,11.5081,29.1510,22.39,0.13,43.23,31.28
dynamic,astar,dwa,default,0.7,3,2116477453,FAILURE,180.0027,13.7137,843.3667,15.98,0.14,45.22,31.28
dynamic,astar,dwa,default,0.7,3,2116477454,SUCCESS,45.7291,16.2015,19.4448,27.76,0.14,44.70,31.28
dynamic,astar,dwa,default,0.7,3,2116477455,SUCCESS,43.5846,12.4735,30.4199,24.75,0.14,43.96,31.28
dynamic,astar,dwa,default,0.7,3,2116477456,SUCCESS,53.6878,13.1098,23.6716,18.39,0.13,43.11,31.28
dynamic,astar,dwa,default,0.7,3,2116477457,SUCCESS,57.9052,18.3727,34.3619,26.24,0.14,44.90,31.28
dynamic,astar,dwa,default,0.7,3,2116477458,FAILURE,180.0031,5.0070,1259.1756,9.85,0.14,43.58,31.28
dynamic,astar,dwa,default,0.7,3,2116477459,SUCCESS,30.7089,7.9018,10.3538,19.58,0.13,42.89,31.28
dynamic,astar,dwa,default,0.7,3,2116477460,SUCCESS,27.3865,9.2215,7.7664,22.35,0.13,42.77,31.28
dynamic,astar,dwa,default,0.7,3,2116477461,SUCCESS,43.8790,12.7835,33.7158,20.41,0.14,44.09,31.28
dynamic,astar,dwa,default,0.7,3,2116477462,SUCCESS,50.4879,15.9250,36.7117,24.09,0.14,44.85,31.28
dynamic,astar,dwa,default,0.7,3,2116477463,SUCCESS,155.4319,19.3273,675.4928,27.44,0.16,52.21,31.28
dynamic,astar,dwa,default,0.7,3,2116477464,SUCCESS,45.3907,16.1052,19.5017,26.18,0.14,43.86,31.28
dynamic,astar,dwa,default,0.7,3,2116477465,FAILURE,180.0029,23.3194,736.6420,17.33,0.14,44.36,31.28
dynamic,astar,dwa,default,0.7,3,2116477466,SUCCESS,51.7098,15.5066,21.9591,23.34,0.13,43.15,31.28
dynamic,astar,dwa,default,0.7,3,2116477467,SUCCESS,33.6721,7.8392,31.7487,53.58,0.16,51.94,31.28
dynamic,astar,dwa,default,0.7,3,2116477468,SUCCESS,96.9707,13.7335,611.3572,27.64,0.13,42.93,31.28
dynamic,astar,dwa,default,0.7,3,2116477469,SUCCESS,70.4802,17.9994,64.3011,22.11,0.14,43.84,31.28
dynamic,astar,dwa,default,0.7,3,2116477470,SUCCESS,70.4357,18.2867,99.4113,25.97,0.16,52.39,31.28
dynamic,astar,dwa,default,0.7,3,2116477471,SUCCESS,37.7665,12.3034,19.0738,23.52,0.14,43.92,31.28
dynamic,astar,dwa,default,0.7,3,2116477472,SUCCESS,39.8533,11.5206,48.9482,23.90,0.14,43.47,31.28
dynamic,astar,dwa,default,0.7,3,2116477473,SUCCESS,165.9071,25.6695,351.1670,24.52,0.15,48.34,31.28
dynamic,astar,dwa,default,0.7,3,2116477474,FAILURE,180.0033,20.4009,1469.4394,24.08,0.15,47.05,31.28
dynamic,astar,dwa,default,0.7,3,2116477475,FAILURE,180.0032,20.5300,663.7312,19.46,0.15,47.42,31.28
dynamic,astar,dwa,default,0.7,3,2116477476,SUCCESS,23.4195,7.7904,8.0194,21.25,0.13,42.39,31.28
dynamic,astar,dwa,default,0.7,3,2116477477,SUCCESS,35.8702,10.0046,13.9237,20.37,0.14,43.30,31.28
dynamic,astar,dwa,default,0.7,3,2116477478,SUCCESS,174.8054,15.5152,990.5190,13.19,0.14,43.97,31.28
dynamic,astar,dwa,default,0.7,3,2116477479,SUCCESS,63.0946,18.3004,26.6358,25.25,0.14,44.28,31.28
dynamic,astar,dwa,default,0.7,3,2116477480,FAILURE,98.9279,1.6702,593.3690,10.19,0.14,45.93,31.28
dynamic,astar,dwa,default,0.7,3,2116477481,FAILURE,180.0026,5.6090,949.2033,12.06,0.15,47.21,31.28
dynamic,astar,dwa,default,0.7,3,2116477482,SUCCESS,140.4784,15.8049,690.3009,23.85,0.16,52.18,31.28
dynamic,astar,dwa,default,0.7,3,2116477483,SUCCESS,57.9322,20.2774,18.5920,29.13,0.16,51.99,31.28
dynamic,astar,dwa,default,0.7,3,2116477484,SUCCESS,53.1189,14.1499,22.4837,22.20,0.14,44.54,31.28
dynamic,astar,dwa,default,0.7,3,2116477485,SUCCESS,21.4828,7.4810,20.3608,22.92,0.13,43.15,31.28
dynamic,astar,dwa,default,0.7,3,2116477486,SUCCESS,72.2254,18.6435,53.7761,23.50,0.14,44.29,31.28
dynamic,astar,dwa,default,0.7,3,2116477487,SUCCESS,85.0210,18.6438,111.7553,21.53,0.14,44.39,31.28
dynamic,astar,dwa,default,0.3,5,100678903,FAILURE,59.0182,0.1640,26.2788,13.56,0.14,46.29,31.28
dynamic,astar,dwa,default,0.3,5,100678904,FAILURE,61.3625,0.1630,27.2232,47.33,0.15,46.46,31.28
dynamic,astar,dwa,default,0.3,5,100678905,SUCCESS,88.0784,20.0245,99.4316,17.66,0.14,43.98,31.28
dynamic,astar,dwa,default,0.3,5,100678906,SUCCESS,161.9676,37.8229,29.3472,32.12,0.15,47.38,31.28
dynamic,astar,dwa,default,0.3,5,100678907,SUCCESS,144.4429,37.4840,88.5145,20.13,0.15,46.75,31.28
dynamic,astar,dwa,default,0.3,5,100678908,SUCCESS,89.9215,21.9085,51.5186,23.25,0.15,47.68,31.28
dynamic,astar,dwa,default,0.3,5,100678909,SUCCESS,124.3817,28.5638,124.9235,24.75,0.15,48.00,31.28
dynamic,astar,dwa,default,0.3,5,100678910,FAILURE,49.8176,0.1763,27.8661,6.48,0.13,41.77,31.28
dynamic,astar,dwa,default,0.3,5,100678911,SUCCESS,129.8001,31.0137,34.0650,21.04,0.14,44.75,31.28
dynamic,astar,dwa,default,0.3,5,100678912,SUCCESS,136.5971,21.4751,130.4581,19.60,0.15,47.72,31.28
dynamic,astar,dwa,default,0.3,5,100678913,FAILURE,63.5474,0.1647,26.4192,47.85,0.15,47.46,31.28
dynamic,astar,dwa,default,0.3,5,100678914,SUCCESS,92.1529,18.4067,88.6718,21.20,0.15,46.96,31.28
dynamic,astar,dwa,default,0.3,5,100678915,FAILURE,61.5305,0.1765,27.8896,45.39,0.15,46.61,31.28
dynamic,astar,dwa,default,0.3,5,100678916,FAILURE,63.5966,0.1643,26.4448,46.95,0.15,46.73,31.28
dynamic,astar,dwa,default,0.3,5,100678917,FAILURE,61.0385,0.1748,32.2570,48.85,0.15,46.80,31.28
dynamic,astar,dwa,default,0.3,5,100678918,FAILURE,180.0029,28.1916,408.7309,23.78,0.15,46.54,31.28
dynamic,astar,dwa,default,0.3,5,100678919,SUCCESS,79.5373,15.5246,90.8026,18.21,0.15,48.03,31.28
dynamic,astar,dwa,default,0.3,5,100678920,FAILURE,62.2354,0.5619,75.8354,47.22,0.15,46.56,31.28
dynamic,astar,dwa,default,0.3,5,100678921,FAILURE,180.0028,30.6665,346.9231,20.59,0.15,47.97,31.28
dynamic,astar,dwa,default,0.3,5,100678922,FAILURE,62.9131,0.1631,26.8530,46.95,0.15,46.46,31.28
dynamic,astar,dwa,default,0.3,5,100678923,FAILURE,63.5199,0.1644,26.4901,45.99,0.14,46.28,31.28
dynamic,astar,dwa,default,0.3,5,100678924,FAILURE,62.4635,0.1989,45.3579,45.92,0.15,46.49,31.28
dynamic,astar,dwa,default,0.3,5,100678925,SUCCESS,51.7014,14.6426,7.7513,18.77,0.14,43.67,31.28
dynamic,astar,dwa,default,0.3,5,100678926,FAILURE,180.0062,35.0126,95.5285,31.60,0.15,48.34,31.28
dynamic,astar,dwa,default,0.3,5,100678927,SUCCESS,47.6500,13.3342,9.3314,20.97,0.14,43.29,31.28
dynamic,astar,dwa,default,0.3,5,100678928,FAILURE,61.0928,0.1634,26.4057,46.66,0.15,46.79,31.28
dynamic,astar,dwa,default,0.3,5,100678929,SUCCESS,159.7480,38.8654,46.7265,29.27,0.15,48.10,31.28
dynamic,astar,dwa,default,0.3,5,100678930,SUCCESS,120.9964,33.5666,27.0500,18.07,0.14,43.85,31.28
dynamic,astar,dwa,default,0.3,5,100678931,SUCCESS,55.4293,15.2849,8.1142,19.55,0.15,47.26,31.28
dynamic,astar,dwa,default,0.3,5,100678932,FAILURE,61.7157,0.1645,26.4894,47.83,0.15,47.32,31.28
dynamic,astar,dwa,default,0.3,5,100678933,FAILURE,180.0028,0.0113,7704.6749,6.40,0.13,41.40,31.28
dynamic,astar,dwa,default,0.3,5,100678934,SUCCESS,86.8766,20.3506,26.2893,21.69,0.15,47.57,31.28
dynamic,astar,dwa,default,0.3,5,100678935,SUCCESS,66.4939,15.8421,47.4717,23.64,0.15,46.46,31.28
dynamic,astar,dwa,default,0.3,5,100678936,FAILURE,180.0035,0.0122,3574.3299,6.53,0.13,41.21,31.28
dynamic,astar,dwa,default,0.3,5,100678937,FAILURE,65.6157,0.1750,28.3493,45.36,0.15,46.67,31.28
dynamic,astar,dwa,default,0.3,5,100678938,SUCCESS,26.7159,7.3956,5.2725,20.42,0.13,43.14,31.28
dynamic,astar,dwa,default,0.3,5,100678939,SUCCESS,72.9362,18.2057,38.4680,21.92,0.15,47.03,31.28
dynamic,astar,dwa,default,0.3,5,100678940,SUCCESS,60.0575,16.2157,15.1225,19.24,0.15,47.38,31.28
dynamic,astar,dwa,default,0.3,5,100678941,SUCCESS,59.7802,14.9405,42.1903,22.92,0.15,47.31,31.28
dynamic,astar,dwa,default,0.3,5,100678942,SUCCESS,108.2859,22.0539,55.2721,19.63,0.14,45.13,31.28
dynamic,astar,dwa,default,0.5,5,1190109250,SUCCESS,50.6588,14.0773,27.5423,18.91,0.14,43.57,31.28
dynamic,astar,dwa,default,0.5,5,1190109251,SUCCESS,69.5306,18.0087,15.8926,22.11,0.14,44.12,31.28
dynamic,astar,dwa,default,0.5,5,1190109252,FAILURE,180.0034,14.6620,1007.9530,13.23,0.14,44.50,31.28
dynamic,astar,dwa,default,0.5,5,1190109253,SUCCESS,134.8044,14.6040,727.1432,14.41,0.16,50.67,31.28
dynamic,astar,dwa,default,0.5,5,1190109254,SUCCESS,22.7055,6.6075,2.8346,18.24,0.13,42.97,31.28
dynamic,astar,dwa,default,0.5,5,1190109255,SUCCESS,66.2531,13.4248,63.1348,19.95,0.14,43.93,31.28
dynamic,astar,dwa,default,0.5,5,1190109256,FAILURE,64.6237,0.1774,28.0384,50.23,0.15,49.37,31.28
dynamic,astar,dwa,default,0.5,5,1190109257,FAILURE,61.8060,0.1693,30.1605,48.80,0.15,49.38,31.28
dynamic,astar,dwa,default,0.5,5,1190109258,SUCCESS,55.4208,13.7218,42.5168,18.97,0.14,43.77,31.28
dynamic,astar,dwa,default,0.5,5,1190109259,SUCCESS,25.9875,7.4545,8.1530,17.72,0.14,43.33,31.28
dynamic,astar,dwa,default,0.5,5,1190109260,SUCCESS,34.9588,8.2318,27.0937,33.40,0.16,50.19,31.28
dynamic,astar,dwa,default,0.5,5,1190109261,SUCCESS,46.1521,15.1337,18.5528,22.56,0.14,43.72,31.28
dynamic,astar,dwa,default,0.5,5,1190109262,SUCCESS,53.8703,12.1590,22.2355,19.15,0.16,49.86,31.28
dynamic,astar,dwa,default,0.5,5,1190109263,FAILURE,64.6958,0.1786,31.8227,50.13,0.15,49.07,31.28
dynamic,astar,dwa,default,0.5,5,1190109264,SUCCESS,42.5347,9.3395,31.7638,17.19,0.13,43.24,31.28
dynamic,astar,dwa,default,0.5,5,1190109265,SUCCESS,112.0859,19.9262,30.5632,22.00,0.14,43.73,31.28
dynamic,astar,dwa,default,0.5,5,1190109266,SUCCESS,91.5266,24.2985,34.8467,25.90,0.14,45.53,31.28
dynamic,astar,dwa,default,0.5,5,1190109267,FAILURE,64.8633,0.1651,26.8961,49.00,0.16,49.70,31.28
dynamic,astar,dwa,default,0.5,5,1190109268,SUCCESS,34.4604,9.8929,4.6598,22.35,0.16,50.28,31.28
dynamic,astar,dwa,default,0.5,5,1190109269,SUCCESS,57.7378,13.8912,46.7265,20.26,0.14,43.56,31.28
